Gene_name	Length
T01D3.1	353
F25B3.4	363
eif-3.l	492
K09H9.9	107
T11F8.5	106
K02D10.8	79
F48F5.6	63
C09F9.1	131
rbmx-2	302
tag-273	129
mlp-1	95
nlp-57	66
F14B8.4	115
Y57A10C.10	214
C31E10.11	46
C12D12.3	187
C08F11.13	272
C25D7.10	230
pqn-67	695
fbxb-64	277
C28C12.1	81
C08G5.7	131
Y54G2A.13	611
T28D6.3	120
F36F2.2	290
nspa-9	34
srz-85	329
F56A8.4	291
col-86	178
C24H10.1	243
str-89	354
H23L24.4	356
tsen-34	36
T28B8.1	170
F28H1.1	221
T04F8.6	794
pals-40	214
srw-102	366
pals-26	431
F53A2.9	425
T23B5.3	816
F35F10.13	194
ent-5	434
clec-195	284
C17E4.4	125
exp-2	510
gip-1	963
C10G8.3	190
fbxa-72	363
scd-1	1081
srh-62	349
F01G10.6	278
M70.1	941
fbxc-39	196
K10H10.13	190
ZC196.9	153
T20F5.8	152
lmd-3	821
daf-42	1429
txt-13	87
srh-92	348
aipr-1	342
slc-25a29	360
Y38C1BA.4	39
Y55B1AR.2	380
C08F8.15	350
C14A4.7	204
daf-6	913
fbxa-135	620
pqn-83	304
R11D1.1	621
C52G5.2	192
F23F1.10	96
R06B10.7	34
F01G10.4	269
kdin-1	1452
C41C4.9	108
dsh-2	759
eri-5	531
Y69A2AR.32	384
Y22D7AR.3	65
Y43C5A.7	79
dnj-22	296
H43I07.1	214
Y39E4B.13	135
F31F4.11	324
gcy-33	241
tbca-1	111
pxf-1	85
K08C7.7	298
pals-11	326
F44F4.10	280
T03G6.7	9
unc-76	378
ZK228.3	309
R03D7.15	74
srw-127	380
str-67	335
C18A3.11	222
sws-1	191
fbxc-18	392
srh-183	331
nstp-2	292
T23F4.2	138
hgap-2	1088
C45G9.15	353
vamp-7	261
C09G9.5	181
C06E7.2	501
F48C1.6	245
K02B7.3	119
srh-38	345
srh-284	314
C07G3.8	269
F53C3.1	328
C44C10.9	109
F29B9.12	172
sri-5	315
W05F2.4	843
nlp-12	80
F28G4.4	394
F49E2.5	1316
Y39B6A.29	339
scd-1	895
aqp-6	244
K08D9.9	55
scl-18	225
Y73E7A.3	339
sre-34	358
srh-180	331
F19G12.9	46
trh-1	96
Y62H9A.15	140
W05H5.1	320
kel-8	498
C55C3.8	305
R09A1.2	381
T10E9.2	720
daf-15	1776
zim-1	606
K06A5.2	332
C14A4.7	143
ocrl-1	712
M04C3.1	1162
C29F5.8	217
cth-1	392
F58E2.4	688
F39G3.5	251
Y7A9A.1	607
Y116A8C.10	248
ensh-1	465
nhr-274	317
eng-1	388
cyp-33c5	494
C18B2.5	699
lgc-27	425
T26C12.3	345
col-95	309
unc-49	488
tasp-1	331
ptp-5.2	482
C34B2.4	131
frm-5.2	1370
nep-8	503
glr-4	951
magu-3	479
sfrp-1	189
T13H5.1	732
Y106G6E.1	381
tln-1	2188
cest-12	850
lsy-13	247
nstp-9	317
F35C12.7	192
lin-40	735
hsd-3	359
wdfy-3	3358
abts-4	881
math-13	275
cct-8	427
rog-1	596
D2023.6	512
ant-1.1	300
swt-2	197
T22C8.1	390
pygl-1	247
pkg-2	581
wrk-1	444
T25B9.1	403
F40C5.1	104
C07H6.4	933
Y41E3.18	481
egl-4	484
E02A10.3	202
cyp-33c8	494
aman-2	1145
otub-3	309
toe-4	489
C16A11.4	510
tag-260	119
M02F4.1	316
nhr-173	508
atf-7	509
cas-1	1195
trak-1	566
R05H5.4	414
H04M03.3	333
nhr-21	446
col-48	285
Y25C1A.7	403
snr-3	97
twk-25	683
ags-3	356
Y38F2AL.12	14
nhr-228	324
tag-340	447
let-526	1768
ctn-1	784
C46C2.2	520
C43E11.12	184
Y53C12A.10	235
T28F2.2	183
fipr-19	43
C37A2.8	336
T10D4.1	148
egl-2	959
Y54F10BM.13	227
epn-1	469
ragc-1	338
slc-17.4	573
F43G6.8	263
egl-27	1093
prmt-9	347
viro-2	616
C14E2.7	118
C05D2.10	484
irld-33	463
Y111B2A.1	385
acp-7	422
F07B10.4	343
Y41E3.1	682
dhs-26	321
hut-1	46
vab-10	3393
W04G5.8	397
F32B5.6	301
hsp-43	393
mrpl-12	173
rga-5	224
F38B2.3	752
twk-42	444
F14D2.5	71
T19D12.1	1650
ZK1248.15	471
Y92H12A.2	496
K09C8.8	107
C46C2.6	78
B0273.1	223
hlh-2	399
F45D11.14	508
sri-39	327
F55G7.4	209
glna-1	841
Y44A6D.6	242
crh-2	329
F28H6.8	112
C15C8.5	340
K07F5.17	138
sec-12	425
sqv-5	736
gtl-2	1406
tag-280	137
EGAP1.1	306
mltn-13	779
C27A7.8	96
srab-17	329
math-28	843
clec-85	280
snt-5	458
tos-1	157
hgap-2	1098
T02C5.1	375
H43I07.1	221
Y40H4A.2	333
C15C6.3	699
herc-1	688
C18D4.4	82
Y55F3C.9	706
glb-3	210
ech-9	434
ufd-1	336
Y73E7A.3	482
cyp-33c5	388
ZC449.8	70
srx-101	318
T14B4.8	312
F10C2.3	604
pigm-1	417
sre-20	306
adpr-1	558
rnp-1	29
F43H9.3	413
gln-3	388
lurp-4	285
clec-266	145
dnc-1	1088
lido-10	138
C35E7.12	41
F10B5.3	471
C06A8.8	102
C08E8.11	154
F40G9.18	390
Y116F11B.13	182
ZK550.3	772
T22F3.2	393
trpa-2	481
T04F8.7	115
Y45G12C.1	378
ZC487.2	334
srh-75	330
alh-10	506
zipt-2.4	468
mltn-1	709
ZK354.7	224
R11D1.12	74
ears-2	481
C26B2.8	318
K08D10.11	65
glna-1	827
W04C9.5	369
B0001.5	553
Y6G8.15	151
fbxb-2	385
Y48G1BR.1	547
Y32B12C.1	256
dsbn-1	179
H25K10.2	96
Y48B6A.5	424
obr-4	676
pqn-22	1119
ZK596.1	241
Y39B6A.5	36
irld-12	526
B0403.6	221
F38A1.13	103
K09C6.9	195
ZK1010.12	130
F53C11.5	855
F09F9.2	165
F35E12.9	352
nlp-23	137
str-86	346
mrpl-13	205
sma-2	264
C17H11.6	893
ptr-11	669
ZK673.1	128
W02D3.12	89
H25P19.1	349
Y49F6B.20	153
F52B5.7	291
bath-44	390
F41E6.1	94
sdz-14	242
Y37D8A.4	227
irld-1	22
bath-7	301
C54F6.6	94
F32H2.8	382
srz-19	334
pals-23	82
C24D10.4	233
lev-11	284
T22F3.7	453
F19C6.4	464
clec-132	216
col-74	329
F56C9.8	174
F55F3.4	334
nab-1	527
Y75B8A.24	2106
cutl-24	599
grh-1	563
phy-3	318
rla-2	110
Y116A8A.6	448
srh-134	346
acs-17	721
F20D12.7	158
T26E4.7	360
F41G3.10	227
C05D12.5	238
trpl-2	814
Y56A3A.30	767
Y106G6G.4	315
F52D2.6	134
clec-98	245
srh-123	353
T21E8.6	146
T02E1.2	568
mpk-2	426
Y50D4B.1	137
gln-6	368
C17G10.10	149
F58D12.3	731
ZK973.8	392
fkh-2	168
F55F8.8	230
szy-2	193
sre-4	368
lmd-2	159
ZC21.10	165
C29F7.1	394
Y73B3A.20	72
him-8	361
K07E8.7	379
F41H10.1	202
R05D7.3	265
Y53C12A.6	62
F36G9.3	342
F14H3.15	96
fbxc-50	348
K11D2.4	318
fbxa-106	306
C14B9.8	1232
sru-17	330
slo-2	1116
C12D12.1	769
C16C8.27	199
Y41D4B.26	201
C25F9.8	334
gnrr-4	514
C06B8.2	376
dgk-5	1150
C34C6.9	59
B0035.21	55
lin-1	401
snb-6	102
Y32G9B.1	176
lact-1	393
ZC504.1	542
ubc-15	228
ipla-4	557
R01B10.2	61
C39D10.2	102
Y75B8A.37	106
sart-1	829
R13D11.10	79
D2062.5	116
lev-11	284
F49E2.5	699
T23B3.2	92
F22G12.3	332
Y40C5A.4	425
T23G7.2	446
fln-1	2125
K05C4.7	289
C16C8.19	129
gst-38	209
H24G06.1	594
BE0003N10.6	28
ins-8	104
him-8	39
F42A9.17	71
C35E7.11	129
ZK822.5	431
Y41C4A.12	278
unc-76	238
lips-12	277
F11A6.16	39
F58G1.2	445
F44E7.7	455
B0024.4	390
K12B6.9	155
srsx-34	491
C17E7.9	257
fbxa-84	324
npp-1	549
ZK105.14	227
Y71H10B.1	556
srw-3	348
C27A2.12	460
M04C9.3	201
C05B5.11	119
prhg-1	628
C43H6.4	627
D1086.12	185
Y51A2B.2	336
F46C5.10	116
F13H10.3	583
Y69A2AR.23	180
lmd-3	832
ZK470.2	260
etr-1	278
Y18H1A.11	216
F01D4.5	223
spp-7	318
T05B9.2	176
mlt-11	3000
Y77E11A.14	74
fbxc-24	411
Y53F4B.62	331
R02F2.5	223
ZC416.2	104
gla-3	646
coh-4	390
gei-14	707
D1005.4	127
Y54G2A.45	219
F46B3.14	203
F55A12.2	175
F40G12.11	381
clec-199	643
F09C6.14	74
Y69E1A.1	322
rnp-7	332
daf-42	1449
aspm-1	1186
fmil-1	986
Y57E12AR.1	99
D1022.3	245
Y43F8B.1	711
T07H3.7	111
irld-42	405
Y51A2B.6	734
vab-8	617
srbc-39	293
Y106G6H.6	274
T02H6.8	147
T26C12.2	240
B0454.26	153
F55D12.6	179
Y45F10D.6	201
pdf-1	88
shc-2	638
srj-55	332
Y57G11C.9	625
ZC308.4	313
srx-113	319
dpf-4	643
ZK154.1	209
T23F4.2	135
W06D11.5	147
cTel55X.1	233
plc-1	3554
C39D10.6	228
Y7A9D.1	115
clec-256	283
K08F11.1	134
sru-48	331
T02C5.1	392
C46C2.5	223
C39E9.8	248
clec-37	355
ncap-1	69
fbxa-77	264
fipr-23	191
srt-12	351
H39E23.3	746
rbc-1	3003
W01C9.1	232
ZK617.26	12
zfh-2	728
K08D8.9	87
F40G9.7	160
F13A2.3	267
ZK1055.6	564
htp-2	352
srbc-37	295
F02E11.7	69
C14C11.4	491
fbxa-27	324
T20G5.12	216
K09F5.6	802
srsx-33	303
Y46H3A.5	362
W10C8.4	165
E01A2.8	146
ephx-1	1019
D1014.4	180
F49E2.5	581
str-204	363
gpi-1	551
Y43F8B.13	199
F11D11.6	141
nlp-21	149
F22B8.3	321
Y46H3A.4	72
skr-6	106
ceh-87	186
fln-2	3583
VZK822L.2	83
psr-1	416
cpt-4	748
acs-16	569
T19D2.13	19
R08E3.3	516
T11G6.5	1406
F08B12.4	81
srz-103	326
Y46G5A.20	109
srx-12	305
fbxb-41	297
str-81	365
jtr-1	167
Y116A8C.44	74
sri-48	325
pqn-22	946
spe-47	60
scl-24	212
ZK1240.2	340
unc-46	259
acr-12	482
kvs-1	477
npp-1	612
R08C7.11	54
C03H5.7	269
fbxa-170	410
srw-35	247
Y38E10A.3	243
aqp-3	421
srab-7	312
ddn-2	161
R09E10.6	299
bet-2	1209
F35D2.1	381
sri-69	325
F56D6.22	104
Y51A2D.13	490
T05F1.13	349
clec-179	316
pygl-1	846
F37C4.6	143
sknr-1	385
eat-16	473
ergo-1	714
hnd-1	226
lgc-45	905
acs-18	700
sgca-1	458
F44D12.10	91
Y94H6A.5	825
F31E8.4	162
nhl-3	446
dcap-1	332
ins-27	83
irld-15	376
ttr-29	150
ZK757.10	154
ugt-43	540
rab-21	207
Y39E4B.6	225
abu-12	701
C17H12.3	374
F49B2.3	227
npp-12	1847
F16F9.1	157
DH11.5	374
egl-43	543
C04G6.7	165
avr-15	657
rgs-4	308
col-73	285
R151.2	319
VM106R.1	286
Y51H4A.25	73
E03H4.5	458
nhr-188	353
cest-2.2	204
sgcb-1	287
nhr-168	448
T13H5.1	705
dod-3	106
col-53	278
F28H1.5	125
rpoa-1	120
spv-1	851
npax-1	176
sec-16a.2	1569
ins-32	98
F46A8.8	236
ZK54.3	89
Y74C10AR.2	149
alh-7	493
twk-39	676
hda-3	465
col-85	312
H05L14.2	1622
F27D9.7	386
F19B6.1	555
sdpn-1	495
snt-3	284
srbc-1	175
tat-2	1264
rsd-2	1319
nhr-72	324
glrx-3	345
T01B7.5	189
Y53C12A.3	270
arrd-11	423
twk-25	365
Y23H5B.8	174
Y26D4A.12	76
C15H9.9	137
T01D3.6	915
Y41D4A.6	160
F26E4.5	474
ifg-1	1159
ZC506.1	931
chd-1	1461
fbxb-108	330
nurf-1	2073
fbxa-56	187
F40F9.10	460
sca-1	932
egas-3	921
H09F14.1	392
ears-1	1149
T08G11.1	3212
K12C11.3	70
F31F4.1	356
cku-80	332
C01G5.7	156
C08B6.4	447
npr-3	376
F20D6.9	118
C56A3.4	99
Y37A1A.4	872
cnx-1	440
ZK669.2	234
E01B7.2	211
nhr-17	396
sma-9	1509
lsy-12	1253
rad-26	935
pkn-1	1012
K07G5.4	347
spp-20	115
hum-7	1880
W06A11.1	665
zig-10	231
lgc-41	551
lgc-35	515
Y71A12B.10	342
Y57A10A.24	520
math-33	1134
fars-1	552
F41E7.6	602
tom-1	193
npr-13	450
F52H2.4	491
bah-1	461
car-1	340
ins-33	124
itx-1	1642
ttr-49	174
Y55F3AM.5	365
F22E5.11	225
taf-7.2	236
swd-2.2	326
T21G5.1	514
itx-1	1645
B0205.5	32
hsp-60	262
K01D12.1	314
npp-4	538
nhr-68	385
ddx-27	739
Y52E8A.1	132
rlbp-1	461
C56A3.4	221
idh-1	412
hip-1	422
Y49F6A.5	355
Y25C1A.8	345
dapk-1	1029
lgx-1	1655
R07E3.1	348
col-77	304
npr-21	362
scp-1	1087
unc-52	2388
Y49E10.27	162
F39B2.5	192
atgp-1	177
lgc-20	454
T24C4.5	318
irld-9	506
uso-1	875
lgc-13	399
pms-2	805
F49C12.10	275
H04D03.3	409
erv-46	380
F01D4.8	430
K08D8.11	34
ZK792.5	645
fln-1	2259
cyp-35d1	499
B0041.1	116
col-156	295
mct-2	203
hosl-1	908
puf-3	502
K10G4.10	287
E01G6.1	1467
unc-77	1832
mrps-18b	238
C56C10.9	320
ttr-45	140
dhs-28	436
sru-28	332
B0336.12	27
ceh-99	489
Y62H9A.7	155
R07E4.1	1134
hum-2	1809
srh-185	343
C13A2.4	312
daf-42	2355
C25E10.4	486
srw-13	368
dmd-4	260
C09E9.1	90
emc-1	395
K12C11.5	149
F26H9.2	508
C08B6.2	218
gnrr-2	257
glb-29	231
Y34D9A.8	128
paqr-3	282
clec-55	381
R02C2.7	127
srh-222	337
tram-1	371
cnc-1	62
W05H9.1	414
gpaa-1	676
T19D12.6	779
C17E4.6	391
cng-3	626
Y87G2A.20	197
Y68A4A.10	459
xtr-1	196
clec-96	189
npr-4	490
pqn-31	382
C12D5.3	127
vti-1	224
pqn-80	815
Y11D7A.5	161
Y54G2A.26	611
R11G10.4	54
clec-214	317
ncl-1	967
ptr-19	718
msa-1	43
K10D6.2	264
C33H5.13	92
prmt-4	144
C16A3.6	323
pcp-2	1080
Y53F4A.2	93
ZK899.3	189
F02E9.10	387
mrps-26	255
cox-19	85
egl-8	1285
str-106	338
ate-1	112
W02A2.9	57
srz-78	327
cpsf-1	1263
R07C12.1	337
R13A5.15	343
fbxa-104	444
snpc-1.3	404
K08F9.4	517
K12H6.7	281
C26C6.4	311
Y53F4B.24	357
T11G6.4	499
best-19	569
F53A9.8	87
F22F7.11	111
grd-9	588
sri-70	325
col-183	316
F38B2.6	95
C55C2.4	235
R08E5.1	317
Y39A1A.3	211
bus-18	391
mrpl-2	321
str-163	347
F21C10.6	189
aqp-6	289
dcs-1	98
C10G11.10	227
F08F3.10	208
hrpu-1	917
Y71H2AL.2	87
R02C2.1	312
M199.134	80
srh-63	343
Y49F6C.2	148
Y11D7A.3	454
kvs-2	523
K10G6.5	113
F14H8.8	88
mec-2	1172
nphp-2	812
nhr-114	143
C14B1.9	397
prp-17	567
kvs-2	524
F53H4.3	259
vps-26	358
srap-1	3527
vps-24	208
F57H12.6	205
rga-9	258
F52H3.11	12
unc-73	928
srx-58	211
Y18D10A.4	158
irld-32	430
F15E6.5	164
egl-8	1253
F14B6.3	366
T19D12.2	610
Y73C8C.3	826
Y77E11A.12	544
gcy-19	1176
afd-1	1320
aka-1	605
F26F2.1	663
F28E10.1	106
pigw-1	496
tbc-20	411
spe-48	75
C08F1.8	277
F47B10.5	120
zip-1	480
W02H3.1	119
C30G4.4	331
T02E1.8	166
oac-54	477
Y73F8A.26	375
sft-1	236
C06H5.12	66
grl-7	352
T11F9.10	325
lir-1	237
Y37D8A.3	306
nlp-25	87
str-141	334
vbh-1	641
F55G1.1	329
ncap-1	236
F41E6.7	167
F20D6.12	308
C29F3.3	133
srz-105	305
T10C6.6	387
H14E04.2	453
seu-1	571
sre-23	383
Y71G12A.5	9
hgap-2	1139
acl-5	455
F36F12.7	116
ZK285.2	158
srw-10	376
pqn-18	148
clh-3	1091
F57F5.1	351
npr-2	412
Y39A1C.1	117
nlp-71	88
figl-1	39
phat-3	248
F08A8.8	222
Y41D4B.6	398
pign-1	906
E02H4.5	278
W05F2.4	871
dmsr-8	487
arle-14	204
T28D6.5	790
Y59H11AR.10	78
fem-3	196
srt-69	295
set-24	868
glna-1	791
C46H11.6	342
C50H2.5	265
F49H12.4	125
tctn-1	470
srbc-13	256
F23D12.4	222
nurf-1	568
cyn-16	483
C35E7.5	1262
aat-9	527
del-2	583
ints-2	1152
Y73F8A.13	185
E02A10.4	95
afd-1	1382
Y73B6BL.37	377
aat-8	483
shw-1	619
srx-66	298
F02E9.5	116
ZC190.10	50
E01G4.3	186
F37C12.14	117
Y39E4B.11	245
oef-1	374
his-35	127
ptr-1	956
T02B11.12	236
F13E6.2	729
W08F4.1	97
C34D1.4	42
F38H4.5	284
C04C11.1	295
nspb-10	79
F36H2.3	1783
C06A8.8	230
Y48E1C.1	196
cnc-3	82
dmsr-7	429
srh-76	83
gst-25	208
T22D1.8	400
R02F11.11	75
F22B3.7	379
ptr-15	840
T23E7.2	874
T20F10.2	262
Y24D9A.6	157
cpt-2	109
nlp-82	73
oac-34	637
pigg-1	689
F49H6.15	83
W01B6.8	215
sop-3	1165
dip-2	1309
E04F6.15	319
ceh-45	144
srw-99	356
cutl-3	405
hyls-1	162
F58F9.9	269
ceh-88	262
C23G10.5	281
C23H5.11	394
W03A5.6	309
D1081.4	221
M199.136	322
D1079.1	382
C05C10.2	1404
C25F9.4	592
syp-3	224
fpn-1.2	507
T10B10.4	297
C17B7.8	514
fbxa-62	302
C35B1.2	68
kbp-5	135
Y105C5B.17	186
talp-3	795
Y51H7C.13	344
F08G2.8	239
srv-27	335
K09G1.2	144
unc-43	266
W10C8.4	104
F26F12.3	648
F40F12.3	318
srv-15	339
Y102E9.5	214
gst-40	216
K11H12.8	112
Y41D4A.3	333
W03F9.4	645
mcm-4	74
F38H4.6	156
grl-29	172
F35A5.8	281
oac-27	669
math-7	274
egl-8	1237
T02G5.7	390
ZC376.8	278
srh-296	327
R08F11.1	329
lim-6	310
W04A8.1	538
cec-8	679
R12B2.3	220
R10D12.10	497
ctn-1	642
tbc-17	777
R144.3	226
srx-108	310
fln-2	3198
F20A1.6	219
R05D3.12	739
C10G11.1	231
Y39A1A.2	59
kel-3	589
C14A4.12	659
F31F4.1	354
R11H6.4	127
Y51A2D.1	314
tag-272	94
K02E7.10	299
str-78	339
C04F6.7	447
unc-96	408
F08B12.4	97
B0457.6	165
glb-14	236
F55A11.8	167
BE10.1	324
irg-6	462
fln-2	2243
C16C4.17	80
C29F3.7	457
C48D1.9	232
Y51A2B.5	188
F43C11.10	110
usp-33	716
C34F6.11	215
tag-273	883
madf-1	113
Y26E6A.3	204
nhr-104	325
bet-2	1209
R08B4.4	175
F44A2.5	390
sru-40	326
gei-6	1106
pges-2	347
K08E7.5	896
T28A11.4	90
T25D3.4	440
srh-89	345
T23B7.3	111
T26H5.4	79
C01H6.8	135
clec-147	263
R13H7.2	433
C23F12.9	50
gla-3	679
rbm-7	243
F55G1.7	328
K08D9.4	311
Y57G11C.36	380
srw-121	362
bath-5	305
K07C11.10	125
K12G11.6	186
F47B10.8	240
Y55B1BR.6	112
cTel54X.2	62
vps-26	356
cec-2	455
lpd-2	318
col-51	422
ech-2	297
tcc-1	676
rabs-5	563
str-153	340
glb-24	300
srw-139	376
Y73B6BL.47	172
F23H12.7	182
Y61A9LA.7	79
C44B7.7	188
bath-31	306
F38A1.11	299
cuti-1	202
T16H12.13	172
Y56A3A.7	570
F39H11.1	224
T12D8.9	1183
dab-1	476
Y50D4C.5	560
K06A5.1	629
F23H12.7	77
rga-6	622
mltn-6	822
F14D7.2	457
K09D9.3	311
hpo-10	57
Y55D9A.2	511
unc-75	366
ZC434.9	575
srj-23	341
F10D7.5	170
F36D4.4	454
Y66D12A.8	194
K07H8.11	302
alh-6	563
C17B7.15	200
C08F8.3	400
C34H4.2	449
F44A2.7	313
math-9	257
Y73F8A.22	305
Y64G10A.10	96
pars-2	138
try-8	401
nlg-1	847
Y71H2AM.4	139
F47B10.4	91
C33E10.8	303
rgs-2	162
orc-5	45
C49A9.3	573
F08F1.3	114
F56A11.6	419
fbxb-19	295
clec-35	360
amx-3	365
dod-19	253
F15E6.9	649
rad-51	362
Y55B1BL.2	26
F57B10.8	268
W09G12.10	107
him-19	107
clec-222	252
F22G12.4	810
C07E3.3	1186
figo-1	905
pdcd-2	386
F02E11.7	71
ncam-1	955
idhg-2	373
Y40B1A.3	515
Y48G8AL.10	570
nhl-3	698
cids-2	656
ZK484.7	344
far-5	176
T09F5.1	325
col-104	281
cest-6	583
C25H3.11	3312
E02A10.3	184
Y71F9AL.10	166
C32D5.11	728
F01D5.8	362
T24C4.2	423
lron-8	310
nhr-98	414
ref-2	302
acbp-7	134
W03A5.1	803
C25H3.7	275
dhs-17	286
slc-36.4	481
Y51H4A.25	103
algn-2	400
T10D4.14	114
cyp-35a3	494
sdz-18	277
xrep-4	361
aps-3	192
daf-14	331
lgc-36	536
hgap-2	1750
hlh-19	111
col-178	283
col-118	297
C36B1.14	99
B0507.1	615
str-10	344
jip-1	527
rbm-5	925
nuo-3	131
sma-9	2156
Y54G11A.17	124
arv-1	236
C30B5.17	277
F33D11.16	39
rpom-1	1156
Y43F4A.4	105
npp-6	1522
endu-2	572
dpr-1	356
C08B6.4	484
F25H8.1	297
skr-16	181
hpo-18	54
Y72A10A.1	242
tba-1	454
set-10	430
dys-1	3448
daf-2	1799
K02F6.5	232
Y87G2A.19	110
col-137	351
nhr-182	402
cest-2.2	670
col-164	396
F42H11.1	357
Y53F4B.1	463
sbt-1	211
ugt-2	531
asb-2	305
gska-3	381
lgc-47	428
nhr-286	386
clec-47	160
nape-1	356
dscc-1	443
ugt-20	529
ttr-34	132
fbxa-137	353
Y41D4A.6	452
kqt-3	621
C27D9.1	511
nfm-1	709
F42G2.5	374
Y71H2AM.14	319
T21G5.2	109
sfrp-1	314
T03G6.3	465
T12A2.21	604
col-44	304
F53H1.4	1275
tln-1	996
fnta-1	328
F19H6.4	243
F09G2.1	994
ceh-22	379
Y47G6A.14	468
C25A1.1	219
comt-2	217
nhr-179	250
math-33	1130
rad-51	395
dsl-4	368
fln-2	3611
nex-4	390
T02E9.5	134
fecl-1	374
M60.7	468
dgk-1	794
F49E10.2	842
srx-102	321
C56A3.8	402
fbxa-182	649
H09F14.1	401
ugt-39	370
bra-1	183
elpc-1	1211
Y59C2A.1	454
unc-49	75
Y116F11B.9	514
nhr-230	414
Y61A9LA.10	1055
R151.1	215
bckd-1a	432
abtm-1	158
T04A8.7	606
K09C8.2	298
Y76B12C.4	252
eif-2alpha	342
F07C6.4	768
F28H6.6	772
Y82E9BR.8	252
Y57A10A.13	710
ins-15	114
deg-1	844
rfc-1	839
dct-16	90
shl-1	578
cbn-1	482
cki-2	175
ugt-21	534
col-154	299
C23G10.1	454
Y41D4B.4	655
nhr-62	512
F53C3.11	481
T05D4.5	482
dhhc-4	382
tln-1	1511
C06H2.7	351
clec-252	244
cutl-20	360
etr-1	354
math-18	273
ncs-4	145
ZK673.11	347
dct-9	183
irld-2	310
R02F11.2	239
tag-4	224
tag-10	457
B0336.7	411
T19D12.2	516
ech-2	283
gst-43	214
Y71G12B.32	262
F28F9.3	91
snpc-1.3	426
F39B2.8	594
T24H7.9	239
C41D11.6	852
Y80D3A.8	1275
dnc-5	184
C18B2.3	236
C33A12.4	61
fbxc-40	342
trp-2	886
col-81	306
egl-27	1126
taf-4	523
EGAP2.1	341
inx-1	383
srz-24	325
nep-22	798
Y61B8B.3	47
sru-11	324
C17H11.4	94
fbxb-40	286
frm-8	853
K07E3.9	269
F11G11.4	128
gpaa-1	220
Y71H10B.1	526
exoc-8	686
ugt-61	530
ent-7	161
cyb-2.2	339
hst-3.1	307
irld-64	485
F40G9.12	190
kbp-4	97
frm-1	4541
Y55F3AM.13	354
nhr-79	313
Y116A8C.49	99
pup-3	482
alp-1	684
C06A8.8	296
clec-57	376
rga-8	666
kvs-1	499
B0024.3	254
ZK593.2	152
C53D6.4	229
Y7A5A.24	89
rfip-1	471
spsb-1	465
fog-1	350
srd-54	336
Y50E8A.22	58
C09G9.8	38
K07A12.8	65
unc-34	209
unc-73	633
C33F10.12	392
srd-49	337
T02H6.9	198
srxa-18	300
Y59E1A.4	88
exos-9	434
che-6	655
F13E9.11	384
crh-2	351
grl-23	352
T05A10.6	158
F41H8.2	315
ceh-82	244
R02D5.4	97
T28H11.8	465
C16C4.1	59
H32C10.1	414
srx-36	300
C55A1.11	120
F58F9.3	322
B0393.3	621
jmjd-3.1	1020
C49H3.12	46
cox-6b	121
math-46	255
K07D4.9	102
srw-22	350
K09F6.10	383
Y95B8A.4	280
pqn-52	252
Y45G5AM.6	352
F56A4.3	139
C35B1.8	150
swah-1	298
mltn-3	743
scl-25	212
F15A8.1	123
T03F1.11	81
F11G11.15	85
npp-26	480
C16C8.12	179
ZK856.14	182
str-118	319
nspb-1	82
Y38F1A.1	269
ztf-2	360
rbc-1	3001
Y38F2AR.3	288
pxd-1	498
ZK856.14	278
sru-25	329
F26F2.11	47
F28C1.3	922
K08H2.3	267
srv-14	330
Y51A2A.16	66
C55C3.7	297
F54D1.1	278
R10E4.1	377
K11G12.6	624
F44A6.3	131
C55A6.10	549
ntl-11	75
Y45G5AM.6	82
fln-1	2257
W09G12.9	137
inos-1	525
slcr-46.2	475
aqp-7	291
F56D5.5	244
chil-5	459
F36H1.12	117
F41E6.15	80
srh-27	358
ZK1010.5	756
Y71H9A.10	117
srsx-30	304
F53C11.4	527
C48B4.12	193
ZC196.3	426
Y50D4C.12	13
srv-4	234
srw-21	351
cdk-2	140
fbxa-185	554
T09A5.14	68
ZK829.1	284
elt-1	488
mpz-1	2184
T02G6.4	120
chil-1	465
W04E12.4	227
F16B4.7	85
ptr-6	982
R09H3.2	39
H11E01.3	1518
str-246	344
C40C9.4	109
F19B10.5	313
Y56A3A.16	595
F42C5.5	216
C48B6.9	263
ZK822.10	72
B0001.8	71
oac-32	707
K09A9.6	920
fbxa-45	301
nlp-13	137
madf-2	290
F42A9.8	119
chil-11	389
F54C8.7	257
vps-36	383
ZK154.5	1105
C04A11.1	215
F49E2.5	1030
F32B5.6	299
aat-2	483
bet-2	1087
smg-6	1241
nlp-80	76
Y32G9A.12	131
F46B6.5	831
C13F10.1	107
M04C3.5	59
T19D12.9	462
F34H10.3	248
R10D12.8	588
ule-3	317
smg-6	461
elf-1	420
shc-2	628
C17F4.8	207
npr-5	397
grl-27	139
F35H10.3	43
ZC190.7	178
F38C2.1	105
sru-39	330
R12B2.2	281
ZK1240.8	292
srx-73	320
fbxa-213	440
K02E11.4	78
chil-16	440
W09G3.7	98
sox-3	212
F42A9.8	62
lact-9	407
Y39B6A.13	208
C04H5.7	48
srw-140	379
D2092.10	140
H06A10.1	291
F52D2.5	65
C12D5.9	346
T06A10.2	50
srt-39	332
Y6G8.16	151
fil-1	329
ral-1	254
pals-19	265
srj-44	350
M01F1.8	124
T06G6.12	109
clec-144	181
F21H7.5	306
K08D12.8	88
Y60A3A.25	421
gst-22	218
srt-15	337
plp-2	192
ttc-1	207
